st1 2009 08 01 15 30 47.66
st1 2009 08 01 15 36 47.83
st1 2009 08 01 15 42 47.94
st1 2009 08 01 15 48 48.1
st1 2009 08 01 15 54 48.21
st1 2009 08 01 16 00 48.38
st1 2009 08 01 16 06 48.49
st1 2009 08 01 16 12 48.6
st1 2009 08 01 16 18 48.76
st1 2009 08 01 16 24 48.87
st1 2009 08 01 16 30 48.98
st1 2009 08 01 16 36 49.09
st1 2009 08 01 16 42 49.2
st1 2009 08 01 16 48 49.31
st1 2009 08 01 16 54 49.48
st1 2009 08 01 17 00 49.59
st1 2009 08 01 17 06 49.7
st1 2009 08 01 17 12 49.81
st1 2009 08 01 17 18 49.92
st1 2009 08 01 17 24 50.03
st1 2009 08 01 17 30 50.14
st1 2009 08 01 17 36 50.25
st1 2009 08 01 17 42 50.36
st1 2009 08 01 17 48 50.47
st1 2009 08 01 17 54 50.53
st1 2009 08 01 18 00 50.64
st1 2009 08 01 18 06 50.75
st1 2009 08 01 18 12 50.86
st1 2009 08 01 18 18 50.97
st1 2009 08 01 18 24 51.02
st1 2009 08 01 18 30 51.13
st1 2009 08 01 18 36 51.24
st1 2009 08 01 18 42 51.3
st1 2009 08 01 18 48 51.41
st1 2009 08 01 18 54 51.52
st1 2009 08 01 19 00 51.57
st1 2009 08 01 19 06 51.68
st1 2009 08 01 19 12 51.74
st1 2009 08 01 19 18 51.85
st1 2009 08 01 19 24 51.9
st1 2009 08 01 19 30 52.01
st1 2009 08 01 19 36 52.07
st1 2009 08 01 19 42 52.18
st1 2009 08 01 19 48 52.23
st1 2009 08 01 19 54 52.29
st1 2009 08 01 20 00 52.4
st1 2009 08 01 20 06 52.46
st1 2009 08 01 20 12 52.51
st1 2009 08 01 20 18 52.62
st1 2009 08 01 20 24 52.68
st1 2009 08 01 20 30 52.73
st1 2009 08 01 20 36 52.79
st1 2009 08 01 20 42 52.9
st1 2009 08 01 20 48 52.95
st1 2009 08 01 20 54 53.01
st1 2009 08 01 21 00 53.12
st1 2009 08 01 21 06 53.17
st1 2009 08 01 21 12 53.23
st1 2009 08 01 21 18 53.28
st1 2009 08 01 21 24 53.39
st1 2009 08 01 21 30 53.45
st1 2009 08 01 21 36 53.5
st1 2009 08 01 21 42 53.56
st1 2009 08 01 21 48 53.61
st1 2009 08 01 21 54 53.72
st1 2009 08 01 22 00 53.78
st1 2009 08 01 22 06 53.83
st1 2009 08 01 22 12 53.89
st1 2009 08 01 22 18 53.94
st1 2009 08 01 22 24 54.05
st1 2009 08 01 22 30 54.11
st1 2009 08 01 22 36 54.16
st1 2009 08 01 22 42 54.22
st1 2009 08 01 22 48 54.27
st1 2009 08 01 22 54 54.33
st1 2009 08 01 23 00 54.44
st1 2009 08 01 23 06 54.49
st1 2009 08 01 23 12 54.55
st1 2009 08 01 23 18 54.6
st1 2009 08 01 23 24 54.66
st1 2009 08 01 23 30 54.71
st1 2009 08 01 23 36 54.77
st1 2009 08 01 23 42 54.88
st1 2009 08 01 23 48 54.93
st1 2009 08 01 23 54 54.99
st1 2009 08 01 24 00 55.04
