st1 2012 1 1 14 0.0 4.496
st1 2012 1 1 14 6.0 4.518
st1 2012 1 1 14 12.0 4.54
st1 2012 1 1 14 18.0 4.557
st1 2012 1 1 14 24.0 4.579
st1 2012 1 1 14 30.0 4.595
st1 2012 1 1 14 36.0 4.617
st1 2012 1 1 14 42.0 4.634
st1 2012 1 1 14 48.0 4.65
st1 2012 1 1 14 54.0 4.667
st1 2012 1 1 15 0.0 4.684
st1 2012 1 1 15 6.0 4.706
st1 2012 1 1 15 12.0 4.717
st1 2012 1 1 15 18.0 4.733
st1 2012 1 1 15 24.0 4.75
st1 2012 1 1 15 30.0 4.766
st1 2012 1 1 15 36.0 4.783
st1 2012 1 1 15 42.0 4.794
st1 2012 1 1 15 48.0 4.81
st1 2012 1 1 15 54.0 4.821
st1 2012 1 1 16 0.0 4.838
st1 2012 1 1 16 6.0 4.849
st1 2012 1 1 16 12.0 4.86
st1 2012 1 1 16 18.0 4.876
st1 2012 1 1 16 24.0 4.887
st1 2012 1 1 16 30.0 4.898
st1 2012 1 1 16 36.0 4.909
st1 2012 1 1 16 42.0 4.92
st1 2012 1 1 16 48.0 4.931
st1 2012 1 1 16 54.0 4.948
st1 2012 1 1 17 0.0 4.959
st1 2012 1 1 17 6.0 4.97
st1 2012 1 1 17 12.0 4.981
st1 2012 1 1 17 18.0 4.992
st1 2012 1 1 17 24.0 5.003
st1 2012 1 1 17 30.0 5.014
st1 2012 1 1 17 36.0 5.025
st1 2012 1 1 17 42.0 5.036
st1 2012 1 1 17 48.0 5.047
st1 2012 1 1 17 54.0 5.053
st1 2012 1 1 18 0.0 5.064
st1 2012 1 1 18 6.0 5.075
st1 2012 1 1 18 12.0 5.086
st1 2012 1 1 18 18.0 5.097
st1 2012 1 1 18 24.0 5.102
st1 2012 1 1 18 30.0 5.113
st1 2012 1 1 18 36.0 5.124
st1 2012 1 1 18 42.0 5.13
st1 2012 1 1 18 48.0 5.141
st1 2012 1 1 18 54.0 5.152
st1 2012 1 1 19 0.0 5.157
st1 2012 1 1 19 6.0 5.168
st1 2012 1 1 19 12.0 5.174
st1 2012 1 1 19 18.0 5.185
st1 2012 1 1 19 24.0 5.19
st1 2012 1 1 19 30.0 5.201
st1 2012 1 1 19 36.0 5.207
st1 2012 1 1 19 42.0 5.218
st1 2012 1 1 19 48.0 5.223
st1 2012 1 1 19 54.0 5.229
st1 2012 1 1 20 0.0 5.24
st1 2012 1 1 20 6.0 5.246
st1 2012 1 1 20 12.0 5.251
st1 2012 1 1 20 18.0 5.262
st1 2012 1 1 20 24.0 5.268
st1 2012 1 1 20 30.0 5.273
st1 2012 1 1 20 36.0 5.279
st1 2012 1 1 20 42.0 5.29
st1 2012 1 1 20 48.0 5.295
st1 2012 1 1 20 54.0 5.301
st1 2012 1 1 21 0.0 5.312
st1 2012 1 1 21 6.0 5.317
st1 2012 1 1 21 12.0 5.323
st1 2012 1 1 21 18.0 5.328
st1 2012 1 1 21 24.0 5.339
st1 2012 1 1 21 30.0 5.345
st1 2012 1 1 21 36.0 5.35
st1 2012 1 1 21 42.0 5.356
st1 2012 1 1 21 48.0 5.361
st1 2012 1 1 21 54.0 5.372
st1 2012 1 1 22 0.0 5.378
st1 2012 1 1 22 6.0 5.383
st1 2012 1 1 22 12.0 5.389
st1 2012 1 1 22 18.0 5.394
st1 2012 1 1 22 24.0 5.405
st1 2012 1 1 22 30.0 5.411
st1 2012 1 1 22 36.0 5.416
st1 2012 1 1 22 42.0 5.422
st1 2012 1 1 22 48.0 5.427
st1 2012 1 1 22 54.0 5.433
st1 2012 1 1 23 0.0 5.444
st1 2012 1 1 23 6.0 5.449
st1 2012 1 1 23 12.0 5.455
st1 2012 1 1 23 18.0 5.46
st1 2012 1 1 23 24.0 5.466
st1 2012 1 1 23 30.0 5.471
st1 2012 1 1 23 36.0 5.477
st1 2012 1 1 23 42.0 5.488
st1 2012 1 1 23 48.0 5.493
st1 2012 1 1 23 54.0 5.499
st1 2012 1 1 24 0.0 5.504
